date,platform,account,campaign,country,device,spend,clicks,impressions,conversions
2025-06-03,Google,AcctC,Prospecting,US,Mobile,1036.61,664,53120,25
2025-06-03,Meta,AcctC,Generic_Search,US,Mobile,1193.9,582,22698,15
2025-06-03,Meta,AcctA,Prospecting,CA,Desktop,1092.77,549,21411,43
2025-06-03,Meta,AcctC,Retargeting,BR,Desktop,616.15,362,22082,36
2025-06-03,Meta,AcctB,Generic_Search,BR,Desktop,1414.08,743,40122,61
2025-06-03,Google,AcctC,Retargeting,US,Mobile,1400.74,585,37440,30
2025-06-03,Google,AcctC,Generic_Search,CA,Mobile,859.57,383,14554,16
2025-06-03,Google,AcctA,Generic_Search,MX,Mobile,1076.05,369,20295,27
2025-06-04,Meta,AcctB,Generic_Search,BR,Desktop,642.24,245,8575,18
2025-06-04,Google,AcctB,Retargeting,BR,Desktop,458.89,328,16728,21
2025-06-04,Google,AcctC,Retargeting,MX,Mobile,233.36,145,9135,5
2025-06-04,Meta,AcctC,Brand_Search,US,Desktop,418.3,313,12833,25
2025-06-04,Google,AcctA,Generic_Search,MX,Desktop,1341.08,1001,66066,25
2025-06-04,Google,AcctB,Generic_Search,BR,Mobile,888.66,613,32489,17
2025-06-04,Meta,AcctC,Prospecting,US,Mobile,1182.78,811,38928,69
2025-06-04,Google,AcctB,Prospecting,BR,Desktop,1024.13,375,24000,29
2025-06-04,Google,AcctC,Prospecting,US,Mobile,1182.24,585,44460,40
2025-06-04,Meta,AcctA,Brand_Search,MX,Desktop,712.89,245,11760,13
2025-06-05,Meta,AcctA,Brand_Search,MX,Desktop,245.75,117,6903,5
2025-06-05,Google,AcctB,Retargeting,CA,Mobile,563.4,412,15656,24
2025-06-05,Meta,AcctC,Prospecting,MX,Mobile,1152.75,589,31217,49
2025-06-05,Meta,AcctA,Generic_Search,US,Mobile,641.91,203,8729,14
2025-06-05,Meta,AcctB,Generic_Search,US,Desktop,1147.61,554,23822,47
2025-06-05,Meta,AcctB,Brand_Search,BR,Desktop,1347.24,433,21217,21
2025-06-05,Meta,AcctC,Brand_Search,BR,Mobile,781.52,358,11098,34
2025-06-05,Google,AcctC,Generic_Search,US,Desktop,370.47,273,10101,22
2025-06-05,Meta,AcctB,Generic_Search,BR,Mobile,924.63,699,55221,37
2025-06-05,Meta,AcctC,Prospecting,BR,Desktop,595.9,361,13357,35
2025-06-05,Meta,AcctC,Generic_Search,US,Mobile,594.24,431,27153,29
2025-06-06,Meta,AcctB,Generic_Search,BR,Mobile,648.51,367,28993,21
2025-06-06,Google,AcctC,Retargeting,CA,Desktop,1148.42,569,36985,50
2025-06-06,Google,AcctC,Generic_Search,BR,Desktop,364.18,219,15549,4
2025-06-06,Meta,AcctC,Prospecting,CA,Desktop,1170.97,427,26474,42
2025-06-06,Meta,AcctC,Retargeting,BR,Mobile,1452.02,936,41184,50
2025-06-06,Google,AcctB,Prospecting,BR,Desktop,883.58,620,25420,47
2025-06-06,Meta,AcctC,Brand_Search,US,Mobile,1159.79,861,54243,34
2025-06-06,Meta,AcctC,Prospecting,CA,Desktop,692.58,506,16192,23
2025-06-06,Google,AcctC,Generic_Search,US,Mobile,436.33,164,10824,15
2025-06-06,Google,AcctC,Retargeting,BR,Desktop,1152.65,806,58032,71
2025-06-06,Google,AcctC,Retargeting,BR,Desktop,1369.81,739,36950,30
2025-06-07,Google,AcctA,Brand_Search,MX,Mobile,507.17,250,8750,21
2025-06-07,Meta,AcctC,Retargeting,MX,Desktop,1101.32,727,38531,53
2025-06-07,Meta,AcctC,Retargeting,US,Desktop,1361.25,819,54873,45
2025-06-07,Google,AcctC,Generic_Search,MX,Mobile,546.81,197,14972,14
2025-06-07,Meta,AcctA,Generic_Search,CA,Desktop,1238.3,942,75360,94
2025-06-07,Meta,AcctC,Retargeting,US,Desktop,837.43,626,31300,19
2025-06-07,Google,AcctC,Generic_Search,BR,Desktop,1348.38,583,37895,34
2025-06-07,Google,AcctC,Prospecting,BR,Desktop,507.39,194,13774,9
2025-06-07,Google,AcctC,Generic_Search,CA,Desktop,410.72,191,13752,17
2025-06-07,Meta,AcctA,Generic_Search,CA,Mobile,521.28,161,8211,6
2025-06-07,Google,AcctA,Generic_Search,US,Desktop,375.13,180,13680,14
2025-06-08,Google,AcctB,Generic_Search,MX,Mobile,1412.12,563,38847,44
2025-06-08,Meta,AcctC,Prospecting,US,Desktop,1193.67,526,18936,14
2025-06-08,Google,AcctA,Generic_Search,BR,Mobile,1063.21,368,15456,21
2025-06-08,Google,AcctC,Brand_Search,BR,Mobile,262.94,98,3822,2
2025-06-08,Google,AcctC,Prospecting,CA,Desktop,222.25,158,6636,12
2025-06-08,Google,AcctC,Retargeting,BR,Mobile,1317.8,775,38750,76
2025-06-08,Meta,AcctA,Retargeting,US,Desktop,497.52,262,10218,11
2025-06-08,Google,AcctA,Brand_Search,CA,Mobile,335.86,254,8128,7
2025-06-08,Google,AcctA,Generic_Search,US,Mobile,1489.83,508,37084,34
2025-06-08,Meta,AcctB,Retargeting,US,Desktop,1246.97,507,36504,33
2025-06-08,Google,AcctA,Prospecting,BR,Mobile,694.37,280,8400,20
2025-06-09,Meta,AcctB,Retargeting,MX,Desktop,682.15,405,31995,40
2025-06-09,Google,AcctB,Retargeting,US,Mobile,496.66,180,8640,11
2025-06-09,Meta,AcctA,Generic_Search,US,Desktop,1487.13,1137,64809,33
2025-06-09,Meta,AcctB,Retargeting,US,Desktop,257.36,84,3108,7
2025-06-09,Google,AcctB,Prospecting,MX,Desktop,1276.1,819,58149,16
2025-06-09,Meta,AcctB,Prospecting,MX,Mobile,599.03,456,19608,39
2025-06-09,Google,AcctB,Generic_Search,CA,Mobile,278.4,166,5478,9
2025-06-09,Meta,AcctA,Generic_Search,US,Desktop,1466.46,956,56404,25
2025-06-09,Google,AcctA,Generic_Search,US,Mobile,920.0,322,17710,13
2025-06-09,Meta,AcctA,Generic_Search,US,Desktop,221.92,106,5830,10
2025-06-09,Meta,AcctB,Retargeting,BR,Desktop,526.67,379,14402,32
2025-06-09,Google,AcctB,Generic_Search,CA,Desktop,907.68,506,38456,37
2025-06-10,Google,AcctA,Brand_Search,CA,Mobile,1066.5,386,17756,8
2025-06-10,Google,AcctB,Retargeting,CA,Mobile,330.22,258,18060,17
2025-06-10,Meta,AcctB,Prospecting,US,Mobile,1380.5,1073,41847,40
2025-06-10,Meta,AcctC,Generic_Search,US,Mobile,946.42,433,31176,43
2025-06-10,Google,AcctA,Brand_Search,CA,Desktop,653.61,476,34748,23
2025-06-10,Google,AcctB,Generic_Search,US,Mobile,993.73,547,36649,23
2025-06-10,Meta,AcctB,Retargeting,BR,Desktop,458.26,272,19856,8
2025-06-10,Google,AcctB,Prospecting,MX,Mobile,590.31,413,16933,12
2025-06-10,Google,AcctA,Prospecting,US,Desktop,1279.9,831,49860,17
2025-06-10,Google,AcctB,Retargeting,US,Desktop,270.05,177,9027,4
2025-06-10,Google,AcctC,Retargeting,BR,Mobile,1398.56,1005,55275,55
2025-06-11,Meta,AcctA,Brand_Search,US,Mobile,1451.27,965,61760,58
2025-06-11,Meta,AcctC,Retargeting,US,Mobile,256.08,122,9150,3
2025-06-11,Google,AcctB,Prospecting,BR,Mobile,1464.27,712,21360,44
2025-06-11,Meta,AcctC,Generic_Search,US,Desktop,807.45,450,28800,39
2025-06-11,Meta,AcctC,Brand_Search,US,Mobile,1362.41,615,23370,20
2025-06-11,Google,AcctC,Retargeting,MX,Desktop,979.87,501,31062,16
2025-06-11,Google,AcctA,Prospecting,US,Mobile,816.6,438,15330,37
2025-06-11,Google,AcctA,Prospecting,US,Mobile,1249.12,416,19136,13
2025-06-11,Meta,AcctA,Brand_Search,BR,Mobile,1089.65,736,48576,44
2025-06-11,Google,AcctA,Retargeting,US,Mobile,974.38,336,23856,24
2025-06-11,Meta,AcctA,Retargeting,CA,Mobile,522.71,373,29094,17
2025-06-11,Google,AcctA,Retargeting,US,Desktop,1058.98,666,46620,56
2025-06-12,Google,AcctA,Retargeting,CA,Desktop,644.25,509,16288,47
2025-06-12,Google,AcctC,Prospecting,CA,Desktop,545.34,303,11817,7
2025-06-12,Google,AcctA,Generic_Search,MX,Desktop,1498.15,1103,82725,58
2025-06-12,Google,AcctC,Retargeting,MX,Desktop,200.45,157,12560,12
2025-06-12,Google,AcctC,Retargeting,US,Mobile,228.67,163,5705,7
2025-06-12,Meta,AcctC,Retargeting,BR,Desktop,1344.43,495,22770,25
2025-06-12,Google,AcctC,Retargeting,US,Mobile,755.29,413,26845,29
2025-06-12,Meta,AcctC,Brand_Search,CA,Mobile,1213.69,789,31560,38
2025-06-12,Meta,AcctA,Prospecting,US,Mobile,1112.61,491,33879,24
2025-06-12,Google,AcctA,Prospecting,US,Mobile,385.04,304,15808,20
2025-06-12,Google,AcctB,Prospecting,BR,Mobile,1139.72,543,42897,51
2025-06-13,Meta,AcctA,Retargeting,MX,Desktop,734.03,480,18240,13
2025-06-13,Google,AcctB,Prospecting,MX,Mobile,1244.65,404,14948,27
2025-06-13,Google,AcctC,Retargeting,CA,Mobile,1409.4,691,33859,51
2025-06-13,Google,AcctC,Prospecting,MX,Desktop,1224.01,622,21148,35
2025-06-13,Google,AcctA,Prospecting,BR,Mobile,1014.57,784,50176,42
2025-06-13,Meta,AcctC,Brand_Search,BR,Mobile,972.91,570,36480,40
2025-06-13,Google,AcctA,Retargeting,US,Mobile,1087.6,359,24412,22
2025-06-13,Google,AcctA,Retargeting,MX,Desktop,1106.09,542,40108,12
2025-06-13,Meta,AcctA,Prospecting,MX,Desktop,261.05,198,10692,14
2025-06-13,Google,AcctB,Retargeting,BR,Desktop,552.95,288,16128,17
2025-06-13,Meta,AcctB,Prospecting,US,Mobile,831.16,269,18292,19
2025-06-13,Meta,AcctC,Retargeting,CA,Mobile,733.6,339,19323,13
2025-06-14,Google,AcctC,Retargeting,US,Desktop,1149.58,873,28809,31
2025-06-14,Google,AcctA,Brand_Search,BR,Mobile,1121.88,392,20776,36
2025-06-14,Google,AcctB,Prospecting,CA,Mobile,1218.26,885,36285,72
2025-06-14,Meta,AcctC,Retargeting,US,Desktop,1188.64,938,28140,26
2025-06-14,Meta,AcctB,Prospecting,BR,Desktop,1215.64,854,26474,46
2025-06-14,Meta,AcctB,Retargeting,CA,Mobile,721.61,492,33948,12
2025-06-14,Meta,AcctA,Retargeting,MX,Desktop,759.11,492,37392,25
2025-06-14,Meta,AcctC,Prospecting,US,Desktop,715.44,334,22712,15
2025-06-14,Meta,AcctB,Retargeting,BR,Desktop,1337.0,516,35088,46
2025-06-14,Google,AcctB,Prospecting,CA,Mobile,837.04,436,27904,39
2025-06-14,Google,AcctA,Retargeting,BR,Desktop,353.94,133,5453,12
2025-06-14,Meta,AcctB,Brand_Search,MX,Mobile,375.38,247,19760,10
2025-06-15,Meta,AcctB,Prospecting,MX,Mobile,1047.87,491,19149,43
2025-06-15,Google,AcctA,Retargeting,MX,Desktop,1051.57,347,11798,23
2025-06-15,Google,AcctB,Prospecting,BR,Mobile,1478.42,1144,46904,51
2025-06-15,Meta,AcctA,Prospecting,MX,Mobile,1391.83,1082,49772,44
2025-06-15,Google,AcctC,Brand_Search,CA,Mobile,816.42,361,12274,31
2025-06-15,Google,AcctA,Generic_Search,BR,Desktop,1415.05,1121,53808,91
2025-06-15,Meta,AcctC,Brand_Search,CA,Mobile,1371.52,684,29412,26
2025-06-15,Google,AcctB,Generic_Search,MX,Desktop,630.33,261,12789,5
2025-06-15,Google,AcctC,Generic_Search,MX,Desktop,817.64,498,28884,38
2025-06-15,Meta,AcctC,Generic_Search,CA,Desktop,239.92,176,11440,11
2025-06-15,Meta,AcctA,Brand_Search,MX,Mobile,1129.19,448,24192,30
2025-06-16,Meta,AcctB,Generic_Search,CA,Desktop,556.51,292,11096,11
2025-06-16,Meta,AcctC,Retargeting,US,Desktop,912.06,646,27132,32
2025-06-16,Google,AcctA,Brand_Search,BR,Desktop,794.16,536,21976,10
2025-06-16,Google,AcctA,Brand_Search,CA,Mobile,427.54,156,6708,13
2025-06-16,Google,AcctB,Prospecting,CA,Desktop,453.48,206,13802,9
2025-06-16,Google,AcctA,Prospecting,BR,Desktop,391.21,206,12772,12
2025-06-16,Meta,AcctA,Retargeting,BR,Desktop,1478.43,825,51150,77
2025-06-16,Google,AcctA,Brand_Search,CA,Mobile,764.16,273,8463,16
2025-06-16,Google,AcctB,Brand_Search,BR,Mobile,1407.12,879,62409,83
2025-06-16,Meta,AcctC,Retargeting,CA,Desktop,1350.24,921,62628,22
2025-06-16,Google,AcctC,Retargeting,BR,Desktop,509.75,354,13806,34
2025-06-17,Meta,AcctB,Prospecting,US,Desktop,216.95,135,7155,5
2025-06-17,Meta,AcctA,Brand_Search,CA,Mobile,636.3,290,10730,16
2025-06-17,Meta,AcctB,Generic_Search,CA,Desktop,593.54,201,6030,16
2025-06-17,Google,AcctC,Retargeting,US,Mobile,887.88,569,40399,33
2025-06-17,Google,AcctC,Brand_Search,BR,Mobile,202.06,105,5250,2
2025-06-17,Google,AcctB,Brand_Search,MX,Mobile,434.79,229,7786,15
2025-06-17,Google,AcctB,Brand_Search,CA,Desktop,766.47,297,11583,20
2025-06-17,Meta,AcctB,Brand_Search,BR,Mobile,585.84,352,28160,9
2025-06-17,Meta,AcctA,Generic_Search,BR,Desktop,1426.25,522,38628,42
2025-06-17,Meta,AcctC,Retargeting,US,Desktop,677.47,393,16506,21
2025-06-17,Google,AcctB,Generic_Search,CA,Mobile,407.1,245,19600,5
2025-06-17,Meta,AcctB,Retargeting,CA,Desktop,630.83,474,15168,26
2025-06-18,Meta,AcctA,Generic_Search,BR,Desktop,242.68,81,4617,5
2025-06-18,Google,AcctB,Retargeting,BR,Desktop,1395.41,844,64144,76
2025-06-18,Meta,AcctB,Generic_Search,US,Mobile,1085.32,527,16864,23
2025-06-18,Meta,AcctB,Brand_Search,CA,Desktop,1254.51,929,42734,72
2025-06-18,Meta,AcctA,Retargeting,US,Desktop,1222.19,942,66882,71
2025-06-18,Google,AcctA,Brand_Search,MX,Desktop,993.54,717,25812,70
2025-06-18,Google,AcctA,Generic_Search,BR,Mobile,846.03,253,16698,5
2025-06-18,Google,AcctA,Retargeting,BR,Mobile,733.01,568,33512,19
2025-06-18,Google,AcctB,Generic_Search,CA,Desktop,1171.79,377,19981,14
2025-06-18,Meta,AcctC,Retargeting,BR,Desktop,377.12,192,10368,18
2025-06-19,Meta,AcctC,Brand_Search,US,Desktop,329.65,112,4032,6
2025-06-19,Meta,AcctC,Prospecting,BR,Desktop,1236.68,693,38808,46
2025-06-19,Google,AcctA,Prospecting,MX,Desktop,399.85,274,19728,18
2025-06-19,Meta,AcctB,Generic_Search,MX,Desktop,613.3,253,17710,24
2025-06-19,Google,AcctB,Prospecting,CA,Mobile,658.17,317,17435,10
2025-06-19,Google,AcctC,Generic_Search,US,Mobile,1360.12,553,44240,46
2025-06-19,Meta,AcctB,Prospecting,BR,Mobile,1332.76,500,31500,12
2025-06-19,Meta,AcctB,Generic_Search,US,Mobile,634.19,331,19198,31
2025-06-19,Google,AcctC,Generic_Search,CA,Desktop,1246.21,879,30765,32
2025-06-19,Meta,AcctC,Retargeting,US,Mobile,782.15,464,20416,46
2025-06-19,Google,AcctB,Prospecting,BR,Mobile,562.74,301,11137,15
2025-06-20,Meta,AcctA,Prospecting,US,Desktop,905.59,555,19980,53
2025-06-20,Meta,AcctB,Prospecting,US,Mobile,567.28,441,26901,12
2025-06-20,Meta,AcctC,Brand_Search,BR,Desktop,1360.86,862,35342,47
2025-06-20,Meta,AcctC,Prospecting,US,Desktop,405.28,206,15244,19
2025-06-20,Meta,AcctA,Brand_Search,MX,Mobile,291.86,96,5856,6
2025-06-20,Meta,AcctC,Generic_Search,BR,Mobile,973.45,316,16432,24
2025-06-20,Google,AcctB,Brand_Search,BR,Desktop,203.91,96,3072,8
2025-06-20,Google,AcctB,Brand_Search,MX,Desktop,1321.67,1011,52572,98
2025-06-20,Meta,AcctC,Generic_Search,MX,Mobile,1187.95,501,26553,37
2025-06-20,Meta,AcctA,Brand_Search,BR,Mobile,1247.07,813,47154,60
2025-06-21,Meta,AcctA,Generic_Search,BR,Mobile,1072.35,794,23820,72
2025-06-21,Meta,AcctC,Generic_Search,BR,Desktop,941.36,418,28006,31
2025-06-21,Meta,AcctC,Prospecting,BR,Desktop,396.91,298,10430,15
2025-06-21,Meta,AcctA,Brand_Search,US,Mobile,838.01,409,16360,19
2025-06-21,Google,AcctB,Generic_Search,MX,Desktop,797.19,340,22780,8
2025-06-21,Google,AcctC,Brand_Search,CA,Desktop,663.02,200,15600,19
2025-06-21,Google,AcctC,Generic_Search,BR,Desktop,600.03,436,14824,9
2025-06-21,Google,AcctC,Brand_Search,CA,Mobile,1425.78,1075,69875,26
2025-06-21,Meta,AcctC,Retargeting,CA,Mobile,257.32,166,7470,16
2025-06-22,Google,AcctA,Generic_Search,CA,Desktop,328.67,229,17404,16
2025-06-22,Google,AcctB,Generic_Search,CA,Desktop,287.32,226,15368,21
2025-06-22,Meta,AcctA,Prospecting,MX,Mobile,1326.1,833,51646,25
2025-06-22,Google,AcctB,Prospecting,MX,Desktop,301.06,159,9381,14
2025-06-22,Google,AcctC,Brand_Search,BR,Desktop,365.85,225,7425,9
2025-06-22,Google,AcctB,Brand_Search,CA,Desktop,1092.31,636,36252,18
2025-06-22,Google,AcctA,Retargeting,US,Desktop,1241.5,895,39380,69
2025-06-22,Google,AcctA,Generic_Search,US,Mobile,315.28,138,6486,9
2025-06-22,Meta,AcctC,Retargeting,CA,Desktop,1115.17,387,25155,23
2025-06-22,Google,AcctC,Brand_Search,US,Mobile,1466.12,1141,75306,77
2025-06-23,Google,AcctA,Brand_Search,MX,Desktop,1294.79,868,40796,22
2025-06-23,Meta,AcctA,Retargeting,MX,Mobile,456.15,292,9636,13
2025-06-23,Meta,AcctB,Brand_Search,CA,Desktop,1110.55,849,29715,55
2025-06-23,Google,AcctA,Generic_Search,BR,Mobile,847.44,614,23332,46
2025-06-23,Google,AcctA,Brand_Search,BR,Desktop,740.42,549,40077,53
2025-06-23,Google,AcctB,Prospecting,CA,Desktop,1318.78,500,38500,48
2025-06-23,Google,AcctB,Retargeting,CA,Mobile,717.25,424,29256,26
2025-06-23,Google,AcctA,Prospecting,BR,Desktop,1368.06,929,57598,25
2025-06-23,Google,AcctB,Retargeting,CA,Desktop,1090.32,656,27552,50
2025-06-23,Meta,AcctB,Prospecting,US,Mobile,955.58,658,52640,26
2025-06-23,Meta,AcctB,Generic_Search,BR,Desktop,1241.9,498,18426,26
2025-06-23,Google,AcctC,Brand_Search,MX,Mobile,924.33,447,25032,39
2025-06-24,Meta,AcctB,Prospecting,CA,Mobile,962.87,719,33793,55
2025-06-24,Meta,AcctA,Retargeting,BR,Mobile,364.42,141,6768,6
2025-06-24,Meta,AcctA,Prospecting,MX,Mobile,1322.64,911,49194,84
2025-06-24,Google,AcctC,Retargeting,MX,Desktop,461.32,216,9720,19
2025-06-24,Google,AcctA,Generic_Search,US,Desktop,1118.33,540,38880,33
2025-06-24,Meta,AcctA,Prospecting,BR,Mobile,681.93,365,17155,18
2025-06-24,Meta,AcctC,Prospecting,MX,Desktop,331.84,184,11408,13
2025-06-24,Google,AcctC,Prospecting,MX,Desktop,1259.2,494,27170,33
2025-06-24,Google,AcctC,Retargeting,US,Mobile,391.77,164,8036,15
2025-06-24,Meta,AcctB,Generic_Search,MX,Desktop,674.07,281,12645,11
2025-06-25,Google,AcctA,Brand_Search,CA,Mobile,1395.68,517,19129,13
2025-06-25,Google,AcctB,Generic_Search,BR,Desktop,1098.95,555,28305,49
2025-06-25,Meta,AcctA,Retargeting,US,Desktop,1405.84,680,48280,41
2025-06-25,Google,AcctA,Retargeting,US,Desktop,562.25,186,5952,17
2025-06-25,Google,AcctA,Retargeting,CA,Mobile,371.67,191,13943,8
2025-06-25,Meta,AcctA,Prospecting,MX,Desktop,471.85,333,23976,14
2025-06-25,Meta,AcctB,Retargeting,CA,Mobile,1297.51,507,22815,10
2025-06-25,Meta,AcctA,Brand_Search,CA,Mobile,486.01,332,14608,9
2025-06-25,Meta,AcctC,Generic_Search,BR,Desktop,1423.25,1008,49392,82
2025-06-25,Google,AcctA,Brand_Search,BR,Mobile,1313.24,510,19380,12
2025-06-25,Google,AcctB,Retargeting,MX,Mobile,1297.38,811,59203,48
2025-06-26,Google,AcctB,Generic_Search,BR,Desktop,750.19,257,13364,25
2025-06-26,Google,AcctC,Retargeting,BR,Mobile,366.17,178,12282,8
2025-06-26,Google,AcctB,Retargeting,BR,Desktop,753.05,453,19932,44
2025-06-26,Google,AcctC,Generic_Search,US,Mobile,672.67,361,26714,31
2025-06-26,Google,AcctA,Generic_Search,BR,Desktop,1437.97,1092,67704,23
2025-06-26,Google,AcctA,Retargeting,US,Mobile,1491.49,1124,47208,33
2025-06-26,Google,AcctA,Generic_Search,BR,Desktop,1031.92,707,41006,26
2025-06-26,Meta,AcctC,Prospecting,MX,Mobile,822.02,379,29562,15
2025-06-26,Google,AcctB,Generic_Search,BR,Desktop,1452.75,793,63440,69
2025-06-26,Meta,AcctB,Brand_Search,US,Mobile,259.23,102,6936,6
2025-06-26,Meta,AcctC,Prospecting,MX,Desktop,873.53,432,32832,9
2025-06-27,Google,AcctA,Prospecting,CA,Desktop,690.14,490,33810,48
2025-06-27,Google,AcctC,Prospecting,MX,Desktop,649.94,516,39732,33
2025-06-27,Meta,AcctB,Brand_Search,US,Mobile,970.15,393,19650,22
2025-06-27,Meta,AcctA,Brand_Search,US,Desktop,1207.2,467,33624,11
2025-06-27,Meta,AcctC,Retargeting,BR,Mobile,1053.91,519,25950,40
2025-06-27,Google,AcctA,Brand_Search,US,Mobile,715.87,498,23406,14
2025-06-27,Google,AcctA,Retargeting,MX,Desktop,1313.8,1018,80422,30
2025-06-27,Meta,AcctA,Retargeting,MX,Desktop,300.74,205,14965,9
2025-06-27,Meta,AcctA,Prospecting,MX,Mobile,939.28,657,45990,47
2025-06-27,Meta,AcctA,Prospecting,US,Mobile,514.92,385,30800,29
2025-06-28,Meta,AcctC,Retargeting,MX,Desktop,1292.86,992,69440,74
2025-06-28,Google,AcctA,Generic_Search,CA,Mobile,801.58,467,27553,24
2025-06-28,Google,AcctA,Retargeting,BR,Mobile,609.16,249,10458,5
2025-06-28,Meta,AcctA,Brand_Search,US,Mobile,627.46,247,15314,18
2025-06-28,Meta,AcctA,Generic_Search,US,Desktop,259.38,93,3162,4
2025-06-28,Google,AcctB,Generic_Search,CA,Mobile,754.62,600,27600,53
2025-06-28,Meta,AcctA,Brand_Search,BR,Mobile,837.71,453,15855,37
2025-06-28,Google,AcctA,Retargeting,CA,Desktop,798.5,374,24684,36
2025-06-28,Meta,AcctC,Retargeting,CA,Mobile,587.07,307,17806,28
2025-06-28,Meta,AcctB,Retargeting,BR,Mobile,773.79,274,19180,17
2025-06-28,Google,AcctB,Retargeting,CA,Mobile,1491.14,867,51153,72
2025-06-28,Meta,AcctB,Brand_Search,US,Desktop,382.36,299,17641,15
2025-06-29,Google,AcctC,Retargeting,BR,Mobile,329.69,124,3720,12
2025-06-29,Meta,AcctC,Retargeting,MX,Mobile,738.13,381,18669,37
2025-06-29,Google,AcctA,Prospecting,MX,Desktop,409.97,156,8736,11
2025-06-29,Meta,AcctA,Prospecting,CA,Mobile,637.68,446,16948,39
2025-06-29,Meta,AcctA,Retargeting,BR,Mobile,467.66,302,20234,17
2025-06-29,Meta,AcctC,Generic_Search,BR,Mobile,558.52,293,12892,19
2025-06-29,Meta,AcctB,Prospecting,US,Desktop,389.94,126,6426,7
2025-06-29,Meta,AcctB,Generic_Search,US,Mobile,998.31,756,52164,66
2025-06-29,Meta,AcctB,Generic_Search,MX,Mobile,1221.23,849,41601,58
2025-06-29,Google,AcctA,Generic_Search,US,Desktop,383.87,256,13312,7
2025-06-29,Google,AcctA,Generic_Search,US,Desktop,592.3,345,16905,17
2025-06-29,Meta,AcctA,Brand_Search,BR,Desktop,1318.55,897,53820,41
2025-06-30,Google,AcctA,Generic_Search,MX,Desktop,1350.52,605,24805,21
2025-06-30,Meta,AcctA,Generic_Search,BR,Mobile,748.76,351,20358,28
2025-06-30,Meta,AcctC,Prospecting,CA,Desktop,921.99,474,16590,44
2025-06-30,Meta,AcctC,Brand_Search,US,Mobile,1123.98,841,55506,74
2025-06-30,Google,AcctC,Brand_Search,US,Mobile,501.59,263,17621,14
2025-06-30,Google,AcctA,Prospecting,MX,Mobile,445.9,288,15840,14
2025-06-30,Meta,AcctB,Brand_Search,BR,Desktop,1341.16,556,24464,19
2025-06-30,Meta,AcctC,Brand_Search,BR,Desktop,1040.62,818,47444,74
2025-06-30,Meta,AcctA,Generic_Search,US,Desktop,453.37,239,9799,9
2025-06-30,Google,AcctB,Prospecting,BR,Desktop,592.73,427,14091,13
2025-06-30,Google,AcctA,Generic_Search,BR,Desktop,1010.69,421,15998,8
2025-06-30,Google,AcctA,Retargeting,MX,Mobile,1323.61,747,50796,38
